id;greenhous_temperature_celsius;greenhouse_humidity_percentage;greenhouse_illuminance_lux;online_temperature_celsius;online_humidity_percentage;greenhouse_total_volatile_organic_compounds_ppb;greenhouse_equivalent_co2_ppm;created
477823;14,43350887298584;61,69588737487793;123,7;6,699999809265137;62;630,8;1095,9;"2021-03-19 18:50:00"
477875;14,150186920166016;62,09384422302246;35,1;6,699999809265137;62;620,5;1082,3;"2021-03-19 19:00:06"
477927;13,891432094573975;62,4238956451416;7,6;6,400000095367432;67;615,1;1072,9;"2021-03-19 19:10:05"
477979;13,662377251519096;62,73272154066298;0;6,300000190734863;67;608,3333333333334;1067;"2021-03-19 19:20:04"
478026;13,46204309463501;62,93614120483399;0;6,300000190734863;67;605,2;1056,6;"2021-03-19 19:30:00"
478078;13,286068534851074;63,21309127807617;0;6;66;588,8;1037,2;"2021-03-19 19:40:03"
478130;13,116235733032227;63,451133728027344;0;5,800000190734863;68;583,9;1041,9;"2021-03-19 19:50:04"
478182;12,967231273651123;63,593041229248044;0;5,800000190734863;68;596,8;1054,4;"2021-03-19 20:00:06"
478234;12,835168838500977;63,722523583306206;0;5,5;69;594,2222222222222;1046,6666666666667;"2021-03-19 20:10:06"
478281;12,689784049987793;63,940642547607425;0;5,300000190734863;70;582;1026,7;"2021-03-19 20:20:04"
478333;12,517814826965331;64,19348220825195;0;5,300000190734863;70;568,2;1004,1;"2021-03-19 20:30:05"
478385;12,348248958587646;64,37812042236328;0;4,900000095367432;70;555;987,9;"2021-03-19 20:40:04"
478437;12,193102836608887;64,5466791788737;0;4,800000190734863;70;569;1017,8888888888889;"2021-03-19 20:50:05"
478484;12,047303009033204;64,67948150634766;0;4,800000190734863;70;574,8;1021,3;"2021-03-19 21:00:10"
478536;11,903639316558838;64,84123229980469;0;4,199999809265137;72;577,7;1021,8;"2021-03-19 21:10:04"
478588;11,755969905853272;65,06278991699219;0;4,300000190734863;73;563,4;1006,4;"2021-03-19 21:20:04"
478640;11,63886144426134;65,25028991699219;0;4,300000190734863;73;556,4444444444445;992,3333333333334;"2021-03-19 21:30:05"
478687;11,527924060821533;65,4331283569336;0;4,199999809265137;74;544,5;976,4;"2021-03-19 21:40:05"
478739;11,442206478118896;65,60189056396484;0;3,9000000953674316;76;558,4;996,9;"2021-03-19 21:50:04"
478791;11,349278926849365;65,78210220336913;0;3,5999999046325684;77;534;960,4;"2021-03-19 22:00:06"
478843;11,25463072458903;65,89880032009549;0;3,5;79;529;954,1111111111111;"2021-03-19 22:10:05"
478890;11,188258266448974;66,04913330078125;0;3,5;80;553,4;992,3;"2021-03-19 22:20:04"
478942;11,13351650238037;66,21438751220703;0;3,5;80;565,2;1002,3;"2021-03-19 22:30:05"
478994;11,0859845161438;66,32105255126953;0;3,4000000953674316;80;567;1006,8;"2021-03-19 22:40:05"
479046;11,062367015414768;66,41930219862196;0;3,5;80;560,8888888888889;997,6666666666666;"2021-03-19 22:50:04"
479093;11,028839683532714;66,54337310791016;0;3,5;80;562,7;1003,2;"2021-03-19 23:00:06"
479145;11,043526649475098;66,62653350830078;0;3,5999999046325684;82;591,7;1047,9;"2021-03-19 23:10:04"
479197;11,094796562194825;66,78385696411132;0;3,4000000953674316;84;611,5;1074,1;"2021-03-19 23:20:04"
479249;11,103015369839138;66,77653249104817;0;3,299999952316284;85;612,3333333333334;1079,111111111111;"2021-03-19 23:30:05"
479296;11,082246017456054;66,77607421875;0;3;87;607,1;1066,2;"2021-03-19 23:40:03"
479348;11,101205539703368;66,91477966308594;0;3,0999999046325684;87;599,8;1056,3;"2021-03-19 23:50:06"
479400;11,045128631591798;66,79499664306641;0;3,0999999046325684;87;577,1;1020,3;"2021-03-20 00:00:07"
479452;10,904224183824327;66,61580149332683;0;2,5999999046325684;89;543,8888888888889;972;"2021-03-20 00:10:05"
479499;10,807202339172363;66,83939819335937;0;2,299999952316284;90;506,5;917,1;"2021-03-20 00:20:05"
479551;10,830968284606934;67,26115798950195;0;2,299999952316284;90;473,3;879;"2021-03-20 00:30:04"
479603;10,910811042785644;67,6275260925293;0;1,7999999523162842;90;456,8;865,6;"2021-03-20 00:40:04"
479655;10,956443786621094;67,74954817030165;0;2;90;455,1111111111111;870,2222222222222;"2021-03-20 00:50:04"
479702;10,895323181152344;67,55718231201172;0;2;90;489,4;913,9;"2021-03-20 01:00:06"
479754;10,752727603912353;67,27535018920898;0;1,899999976158142;89;501,2;920,3;"2021-03-20 01:10:04"
479806;10,570878028869629;67,14976501464844;0;1,7999999523162842;89;503,4;912,2;"2021-03-20 01:20:04"
479858;10,395674811469185;67,11239793565538;0;1,7999999523162842;89;509,55555555555554;917;"2021-03-20 01:30:04"
479905;10,24937047958374;67,16456604003906;0;1,7000000476837158;89;500,8;898;"2021-03-20 01:40:04"
479957;10,138552284240722;67,28450469970703;0;1,7000000476837158;89;490,2;883,5;"2021-03-20 01:50:04"
480009;10,09288911819458;67,5655746459961;0;1,5;90;462,8;852,3;"2021-03-20 02:00:07"
480061;10,050609482659233;67,63001759847005;0;1,600000023841858;90;454,3333333333333;842,2222222222222;"2021-03-20 02:10:03"
480108;9,987411594390869;67,64522552490234;0;1,7000000476837158;91;465,1;860,2;"2021-03-20 02:20:04"
480160;9,889944267272949;67,58541107177734;0;1,7000000476837158;91;481;872,8;"2021-03-20 02:30:04"
480212;9,772182846069336;67,56710052490234;0;1,899999976158142;90;485,8;878;"2021-03-20 02:40:04"
480264;9,65213680267334;67,55762312147353;0;1,899999976158142;90;478,3333333333333;864,5555555555555;"2021-03-20 02:50:03"
480311;9,521705913543702;67,57549285888672;0;1,899999976158142;90;462,4;842;"2021-03-20 03:00:03"
480363;9,393530082702636;67,58617401123047;0;0,8999999761581421;92;457,6;826,2;"2021-03-20 03:10:04"
480415;9,26775770187378;67,59746551513672;0;0,30000001192092896;94;453,8;824,1;"2021-03-20 03:20:04"
480467;9,149224917093912;67,61543697781033;0;0,30000001192092896;94;437,6666666666667;795,1111111111111;"2021-03-20 03:30:05"
480514;9,013008213043213;67,6168441772461;0;0,30000001192092896;94;409,7;755,7;"2021-03-20 03:40:03"
480566;8,878423881530761;67,62706756591797;0;0,30000001192092896;94;385,1;710,7;"2021-03-20 03:50:03"
480618;8,76146354675293;67,66597747802734;0;0,10000000149011612;94;372,6;695,7;"2021-03-20 04:00:07"
480670;8,662038061353895;67,7046161227756;0;0,20000000298023224;93;367,22222222222223;699,7777777777778;"2021-03-20 04:10:04"
480717;8,55691614151001;67,75326156616211;0;0;93;354,3;672,9;"2021-03-20 04:20:01"
480769;8,447966575622559;67,78668212890625;0;0;93;329,9;635;"2021-03-20 04:30:05"
480821;8,341420555114746;67,80087280273438;0;0;93;281,8;566,7;"2021-03-20 04:40:04"
480873;8,225528240203857;67,82772827148438;0;-0,4000000059604645;94;253;528,8;"2021-03-20 04:50:04"
480925;8,142807430691189;67,827880859375;0;-0,4000000059604645;94;239,22222222222223;508,44444444444446;"2021-03-20 05:00:06"
480972;8,050621795654298;67,87533569335938;0;-0,800000011920929;95;221,6;485,1;"2021-03-20 05:10:03"
481024;7,961165571212769;67,91775512695312;0;-1,7999999523162842;97;212,7;472,6;"2021-03-20 05:20:04"
481076;7,876783609390259;67,9639892578125;0;-1,7999999523162842;97;212,6;471,1;"2021-03-20 05:30:06"
481128;7,822961489359538;68,06015353732639;0;-1,2999999523162842;94;237,66666666666666;506,55555555555554;"2021-03-20 05:40:03"
481175;7,773708868026733;68,11123657226562;0;-1,600000023841858;99;244,9;513,7;"2021-03-20 05:50:04"
481227;7,712824964523316;68,1275634765625;0;-1,600000023841858;99;258,5;531,5;"2021-03-20 06:00:07"
481279;7,643663597106934;68,17288208007812;0;-1,7000000476837158;99;258,5;532,1;"2021-03-20 06:10:03"
481331;7,595093250274658;68,2122336493598;13,555555555555555;-1,600000023841858;98;264,55555555555554;541,8888888888889;"2021-03-20 06:20:05"
481378;7,558213186264038;68,24017639160157;57,6;-1,600000023841858;98;246,7;517,4;"2021-03-20 06:30:04"
481430;7,5528727054595945;68,19622802734375;177,2;-1,399999976158142;95;218,4;473,5;"2021-03-20 06:40:04"
481482;7,564889049530029;68,12893676757812;384,6;-1,399999976158142;99;190,5;439,6;"2021-03-20 06:50:04"
481534;7,613488674163818;68,05693223741319;644,4444444444445;-1,399999976158142;99;153,33333333333334;403,1111111111111;"2021-03-20 07:00:07"
481581;7,716029453277588;67,89990234375;993,4;-1,399999976158142;100;105;400;"2021-03-20 07:10:05"
481633;8,014038324356079;67,83352661132812;1418,5;-0,800000011920929;94;56,6;400;"2021-03-20 07:20:04"
481685;8,474135971069336;67,82040328979492;1911,3;-0,800000011920929;94;74,1;400;"2021-03-20 07:30:05"
481737;9,275323549906412;67,66613006591797;2511,3333333333335;-1;97;156;456,77777777777777;"2021-03-20 07:40:03"
481784;10,101968574523926;67,61638641357422;2643,8;-0,699999988079071;95;266,1;627,5;"2021-03-20 07:50:04"
481836;11,393606281280517;66,94056625366211;4073,2;-0,699999988079071;95;371,5;800,7;"2021-03-20 08:00:07"
481888;13,41771583557129;65,92751922607422;5461,1;0,10000000149011612;95;469,5;991,9;"2021-03-20 08:10:04"
481940;15,745233641730415;64,33797030978732;6262,111111111111;0,699999988079071;93;514,8888888888889;1104,2222222222222;"2021-03-20 08:20:03"
481987;17,773555946350097;62,15564193725586;7249,2;0,699999988079071;93;549,2;1187,6;"2021-03-20 08:30:03"
482039;19,33302822113037;60,251316452026366;7579,4;1,7000000476837158;86;732,8;1430,2;"2021-03-20 08:40:04"
482091;20,145875930786133;59,86755180358887;7420,9;1,7000000476837158;84;698,5;1414,4;"2021-03-20 08:50:04"
482143;20,39724286397298;59,40133751763238;7102,888888888889;1,7000000476837158;84;699,2222222222222;1409,3333333333333;"2021-03-20 09:00:08"
482190;20,412107467651367;58,82490272521973;7315,7;2,4000000953674316;81;691,9;1376,8;"2021-03-20 09:10:02"
482242;20,536812210083006;58,16525459289551;8459,9;2,700000047683716;79;690,8;1368,4;"2021-03-20 09:20:06"
482294;21,152857398986818;57,53536262512207;10094,9;2,700000047683716;79;717,4;1392,3;"2021-03-20 09:30:06"
482346;22,762264251708984;56,44719102647569;14606,222222222223;3,200000047683716;76;808;1471,6666666666667;"2021-03-20 09:40:03"
482393;24,53936824798584;55,482261657714844;13774,6;3,700000047683716;75;961,5;1604,3;"2021-03-20 09:50:00"
482445;27,57660026550293;54,29648284912109;14445,2;3,9000000953674316;74;1174,3;2104,9;"2021-03-20 10:00:06"
482497;31,541771507263185;51,579613876342776;17280;5;62;1454;2751,5;"2021-03-20 10:10:04"
482549;36,3500845167372;47,27499304877387;15257;5,099999904632568;58;1847,4444444444443;3459;"2021-03-20 10:20:04"
482596;40,46974868774414;42,30930023193359;5046,2;5,099999904632568;58;2084,4;3802,8;"2021-03-20 10:30:01"
482648;44,500610733032225;38,24887466430664;0;5,400000095367432;54;2330,4;4168,2;"2021-03-20 10:40:03"
482700;47,65533714294433;35,20881996154785;0;5,300000190734863;54;2545,8;4452,5;"2021-03-20 10:50:05"
482752;50,847180938720705;32,577096176147464;0;5,300000190734863;54;2865,4;4895,7;"2021-03-20 11:00:07"
482804;51,88427734375;31,799462636311848;12808,222222222223;5,900000095367432;53;3142,222222222222;5224,555555555556;"2021-03-20 11:10:04"
482851;49,87678337097168;32,4040584564209;26545,5;6,099999904632568;51;3083,1;4898,7;"2021-03-20 11:20:04"
482903;48,71759376525879;32,10620288848877;9889,6;6,099999904632568;51;2949;4545,5;"2021-03-20 11:30:06"
482955;49,89467430114746;32,00534019470215;15735,9;6,599999904632568;50;2987,3;4642,7;"2021-03-20 11:40:04"
483007;46,53916888766818;35,75934770372179;20559,88888888889;6,400000095367432;50;2999,3333333333335;4637;"2021-03-20 11:50:03"
483054;47,10685157775879;35,973602294921875;4857,8;6,400000095367432;50;3152,5;4925,4;"2021-03-20 12:00:07"
483106;50,580949783325195;33,53368453979492;0;6,599999904632568;50;3419,8;5394,3;"2021-03-20 12:10:04"
483158;52,67528800964355;30,000762939453125;859;7;50;3571,1;5409,9;"2021-03-20 12:20:05"
483210;51,575112660725914;30,013309266832138;18768,666666666668;7;50;3304,777777777778;4905,555555555556;"2021-03-20 12:30:05"
483257;49,87010726928711;32,454566383361815;5280,1;7,099999904632568;49;3430,3;5114,3;"2021-03-20 12:40:04"
483309;52,865682220458986;30,277256393432616;0;7,099999904632568;49;4101,7;5754,8;"2021-03-20 12:50:03"
483361;55,19047088623047;28,48432140350342;0;7,099999904632568;49;4656,7;6364,7;"2021-03-20 13:00:06"
483413;56,35945171780057;27,307884640163845;0;8,300000190734863;48;4824;6263,333333333333;"2021-03-20 13:10:05"
483460;55,190737915039065;26,986800956726075;9817,9;7,699999809265137;47;3900;5106,2;"2021-03-20 13:20:03"
483512;48,905852508544925;29,48805980682373;14824,5;7,699999809265137;47;3154,4;4115,8;"2021-03-20 13:30:05"
483564;40,74559440612793;33,2565803527832;6373,7;8;49;2494;2833,5;"2021-03-20 13:40:06"
483616;34,3037232293023;37,37222671508789;5022,444444444444;8,100000381469727;47;1922,7777777777778;1911,7777777777778;"2021-03-20 13:50:05"
483663;29,92168312072754;41,06279067993164;4549,7;8,100000381469727;47;1559,8;1529,9;"2021-03-20 14:00:06"
483715;26,719692039489747;44,16739120483398;4675,6;8,300000190734863;48;1352,1;1431;"2021-03-20 14:10:06"
483767;24,518005752563475;46,68543586730957;5167,5;8,600000381469727;47;1181,4;1369,8;"2021-03-20 14:20:07"
483819;23,311462190416123;48,49740982055664;6228,888888888889;8,600000381469727;47;1135,2222222222222;1364,5555555555557;"2021-03-20 14:30:06"
483866;22,716334533691406;49,766841888427734;6952,4;8,399999618530273;46;1146,3;1383,9;"2021-03-20 14:40:04"
483918;22,515259170532225;50,69687957763672;7476,6;9,100000381469727;51;1131,3;1389,3;"2021-03-20 14:50:06"
483970;22,408178520202636;51,44167251586914;6828,2;9,100000381469727;51;1141,3;1399,5;"2021-03-20 15:00:07"
484022;22,874121136135525;51,306935204399956;9246,333333333334;8,699999809265137;47;1196,888888888889;1431,4444444444443;"2021-03-20 15:10:05"
484069;22,90032043457031;51,390554428100586;7037,5;8,699999809265137;47;1241,6;1453,1;"2021-03-20 15:20:03"
484121;22,639696502685545;51,611351776123044;7061,1;8,699999809265137;47;1209;1435,5;"2021-03-20 15:30:06"
484173;21,86530113220215;52,199130630493165;4838,6;9,300000190734863;48;1136,8;1399,7;"2021-03-20 15:40:04"
484225;21,05503421359592;52,71890385945638;5034,666666666667;9;49;1064,3333333333333;1366,6666666666667;"2021-03-20 15:50:05"
484272;20,677805709838868;52,94239692687988;5238;8,5;52;1044,7;1352;"2021-03-20 16:00:01"
484324;20,40516471862793;53,40810203552246;5573,4;8,899999618530273;55;1014,1;1344,9;"2021-03-20 16:10:04"
484376;20,316776847839357;53,82375831604004;5200,5;8,5;56;1046,9;1365;"2021-03-20 16:20:05"
484428;19,95201015472412;54,13260116577148;5067,2;8,5;56;1024,6;1352,6;"2021-03-20 16:30:04"
484480;19,870298385620117;54,66018973456489;4787,888888888889;8,699999809265137;60;1019,2222222222222;1356,6666666666667;"2021-03-20 16:40:04"
484527;19,83985710144043;55,04493751525879;4976,6;8,199999809265137;62;996,8;1354,5;"2021-03-20 16:50:04"
484579;19,780040740966797;55,53063278198242;4760,8;8,199999809265137;62;1004,3;1363,9;"2021-03-20 17:00:07"
484631;19,551728439331054;55,95178146362305;3450,1;7,900000095367432;66;998,7;1362,6;"2021-03-20 17:10:04"
484683;19,03181521097819;56,36140145195855;2977,777777777778;7,800000190734863;65;962;1342,111111111111;"2021-03-20 17:20:04"
484730;18,580796432495116;56,69230155944824;2532,1;7,800000190734863;65;945,7;1325,6;"2021-03-20 17:30:05"
484782;18,07530345916748;57,29457550048828;2089,7;7,599999904632568;66;886,5;1307;"2021-03-20 17:40:04"
484834;17,554054832458498;57,97344970703125;1574,8;7,400000095367432;67;887,9;1298,2;"2021-03-20 17:50:03"
484886;17,062892489963108;58,689928690592446;1198,2222222222222;7,400000095367432;67;850,7777777777778;1279,5555555555557;"2021-03-20 18:00:07"
484933;16,63118953704834;59,22484169006348;1058,9;7,099999904632568;67;854,2;1276,4;"2021-03-20 18:10:03"
484985;16,194857788085937;60,039978408813475;781,6;6,900000095367432;70;792,6;1253,9;"2021-03-20 18:20:05"
485037;15,702449131011964;60,83054885864258;403,7;6,900000095367432;70;762;1241,2;"2021-03-20 18:30:05"
485089;15,29246457417806;61,56574503580729;214,22222222222223;6,5;74;731,5555555555555;1222,2222222222222;"2021-03-20 18:40:05"
485136;14,952086639404296;62,32471199035645;91,1;6,400000095367432;75;691,3;1207,6;"2021-03-20 18:50:05"
485188;14,708285522460937;63,04509048461914;25;6,400000095367432;75;679,8;1188,7;"2021-03-20 19:00:05"
485240;14,538719749450683;63,472037887573244;4,2;6,300000190734863;76;682,1;1198,3;"2021-03-20 19:10:03"
485292;14,394937303331163;63,85798899332682;0;6,199999809265137;80;672,1111111111111;1180,888888888889;"2021-03-20 19:20:06"
485339;14,25833511352539;64,1886001586914;0;6,199999809265137;80;671,6;1185,7;"2021-03-20 19:30:06"
485391;14,137903308868408;64,50919342041016;0;5,800000190734863;85;672,9;1186;"2021-03-20 19:40:04"
485443;14,04230556488037;64,80003128051757;0;5,699999809265137;87;672,9;1182,6;"2021-03-20 19:50:04"
485495;13,994388156467014;65,14432271321614;0;5,699999809265137;87;665,4444444444445;1180,111111111111;"2021-03-20 20:00:05"
485542;13,953383541107177;65,4081039428711;0;5,599999904632568;88;670;1186,7;"2021-03-20 20:10:04"
485594;13,926413536071777;65,67940521240234;0;5,5;88;663,8;1182,4;"2021-03-20 20:20:04"
485646;13,893301391601563;65,83016967773438;0;5,5;88;672,6;1196,7;"2021-03-20 20:30:05"
485698;13,838322003682455;65,96627807617188;0;5,5;88;670,8888888888889;1189,7777777777778;"2021-03-20 20:40:04"
485745;13,756847476959228;66,13412475585938;0;5,599999904632568;88;676,5;1206,7;"2021-03-20 20:50:03"
485797;13,717860698699951;66,30884246826172;0;5,599999904632568;88;670,7;1192;"2021-03-20 21:00:08"
485849;13,682553079393175;66,45948367648654;0;5,5;89;664,4444444444445;1176;"2021-03-20 21:10:07"
485896;13,656977367401122;66,71702194213867;0;5,5;89;636,1;1138,8;"2021-03-20 21:20:00"
485948;13,632944297790527;66,86930847167969;0;5,5;89;635,8;1142,2;"2021-03-20 21:30:07"
486000;13,616388320922852;67,02494812011719;0;5,5;90;639,4;1153,8;"2021-03-20 21:40:05"
486052;13,615053176879883;67,15953140258789;0;5,5;91;637,5;1157,1;"2021-03-20 21:50:04"
486104;13,602739969889322;67,18801371256511;0;5,400000095367432;93;653,1111111111111;1179,5555555555557;"2021-03-20 22:00:06"
486151;13,565651893615723;67,24788131713868;0;5,400000095367432;93;669,8;1198,7;"2021-03-20 22:10:05"
486203;13,489814472198486;67,35759735107422;0;5,400000095367432;93;671,6;1200,2;"2021-03-20 22:20:05"
486255;13,440680503845215;67,46685028076172;0;5,400000095367432;93;674;1205,1;"2021-03-20 22:30:05"
486307;13,387926525539822;67,66087510850694;0;5,400000095367432;95;657;1177,888888888889;"2021-03-20 22:40:04"
486354;13,347486305236817;67,85107421875;0;5,400000095367432;94;641,8;1161;"2021-03-20 22:50:05"
486406;13,320515823364257;67,98367309570312;0;5,400000095367432;94;636,5;1151,3;"2021-03-20 23:00:06"
486458;13,296215724945068;68,10040283203125;0;5,400000095367432;96;647,9;1171,5;"2021-03-20 23:10:05"
486510;13,29476186964247;68,1969748602973;0;5,400000095367432;97;646,5555555555555;1169;"2021-03-20 23:20:05"
486557;13,281261825561524;68,27969970703126;0;5,400000095367432;97;655,1;1181;"2021-03-20 23:30:04"
486609;13,266574954986572;68,42328643798828;0;5,400000095367432;97;638,7;1166,2;"2021-03-20 23:40:05"
486661;13,251087188720703;68,53833770751953;0;5,400000095367432;98;621,7;1144,7;"2021-03-20 23:50:06"
486713;13,263904571533203;68,50995635986328;0;5,400000095367432;98;622,3333333333334;1144,2222222222222;"2021-03-21 00:00:07"
486760;13,263370609283447;68,55069732666016;0;5,5;98;608,1;1117,6;"2021-03-21 00:10:04"
486812;13,252422332763672;68,63309478759766;0;5,5;98;602,3;1116,3;"2021-03-21 00:20:04"
486864;13,239604949951172;68,68756866455078;0;5,5;98;613,5;1128,2;"2021-03-21 00:30:05"
486916;13,218212657504612;68,7539299858941;0;5,5;97;594,5555555555555;1102;"2021-03-21 00:40:03"
486963;13,23239507675171;68,84214782714844;0;5,5;97;581;1078;"2021-03-21 00:50:03"
487015;13,225452327728272;68,90730285644531;0;5,5;97;584,1;1083,6;"2021-03-21 01:00:05"
487067;13,21717414855957;68,98161315917969;0;5,400000095367432;97;571,7;1068;"2021-03-21 01:10:04"
487119;13,228894021775988;69,02248975965712;0;5,400000095367432;97;564,3333333333334;1057,5555555555557;"2021-03-21 01:20:03"
487166;13,242542266845703;69,06004333496094;0;5,400000095367432;97;560,5;1052,7;"2021-03-21 01:30:04"
487218;13,22945785522461;69,12718200683594;0;5,5;98;554,9;1043,5;"2021-03-21 01:40:04"
487270;13,239871978759766;69,17692565917969;0;5,5;98;551,3;1044,5;"2021-03-21 01:50:03"
487322;13,238388485378689;69,19898308648004;0;5,5;98;566,4444444444445;1063,7777777777778;"2021-03-21 02:00:05"
487369;13,22678737640381;69,2634490966797;0;5,5;97;555,6;1051,1;"2021-03-21 02:10:02"
487421;13,225452136993407;69,31487274169922;0;5,5;97;551,4;1042,8;"2021-03-21 02:20:04"
487473;13,216729058159721;69,37717946370442;0;5,5;97;540,3333333333334;1028,4444444444443;"2021-03-21 02:30:05"
487520;13,211833381652832;69,4270248413086;0;5,400000095367432;98;532,6;1019,6;"2021-03-21 02:40:05"
487572;13,205157375335693;69,48165130615234;0;5,400000095367432;98;530,3;1017,5;"2021-03-21 02:50:05"
487624;13,209311379326714;69,56672753228082;0;5,400000095367432;98;524,7777777777778;1011,7777777777778;"2021-03-21 03:00:05"
487671;13,207827854156495;69,60814666748047;0;5,400000095367432;98;505;982,5;"2021-03-21 03:10:01"
487723;13,22545223236084;69,61852264404297;0;5,5;98;488,4;961,2;"2021-03-21 03:20:03"
487775;13,235065460205078;69,6467514038086;0;5,5;98;497,8;975,7;"2021-03-21 03:30:05"
487827;13,239337921142578;69,64842987060547;0;5,5;98;560,2;1070,7;"2021-03-21 03:40:04"
487879;13,248179541693794;69,66997867160373;0;5,599999904632568;98;569,8888888888889;1079,4444444444443;"2021-03-21 03:50:03"
487926;13,26070032119751;69,70198822021484;0;5,599999904632568;98;585,1;1110,1;"2021-03-21 04:00:05"
487978;13,277256202697753;69,72960815429687;0;5,699999809265137;98;592,5;1118,4;"2021-03-21 04:10:03"
488030;13,282864189147949;69,7766098022461;0;5,800000190734863;98;582,9;1099,9;"2021-03-21 04:20:04"
488082;13,277552816602919;69,7912089029948;0;5,800000190734863;98;567,8888888888889;1082,111111111111;"2021-03-21 04:30:04"
488129;13,256694793701172;69,80331420898438;0;5,800000190734863;98;566,2;1077,7;"2021-03-21 04:40:03"
488181;13,255626678466797;69,78912353515625;0;5,800000190734863;97;601,3;1131,4;"2021-03-21 04:50:03"
488233;13,295681762695313;69,81719970703125;0;5,800000190734863;97;626,8;1173;"2021-03-21 05:00:06"
488285;13,34460809495714;69,85614352756076;0;5,800000190734863;98;648,5555555555555;1208,888888888889;"2021-03-21 05:10:03"
488332;13,38647289276123;69,89898681640625;0;5,900000095367432;98;649,4;1209,5;"2021-03-21 05:20:04"
488384;13,448424530029296;69,92919921875;0;5,900000095367432;98;669,4;1249,4;"2021-03-21 05:30:05"
488436;13,53894853591919;69,89517211914062;0;6,099999904632568;97;708,9;1291;"2021-03-21 05:40:05"
488488;13,603926658630371;69,78289964463976;0;6,199999809265137;97;707,7777777777778;1293,7777777777778;"2021-03-21 05:50:03"
488535;13,659914684295654;69,72594604492187;0;6,599999904632568;96;724,9;1294,9;"2021-03-21 06:00:07"
488587;13,666857624053955;69,58419036865234;1,4;6,800000190734863;94;735,4;1295,9;"2021-03-21 06:10:04"
488639;13,59395751953125;69,40489959716797;15,1;6,900000095367432;93;700,5;1269,2;"2021-03-21 06:20:03"
488691;13,502157423231337;69,29664696587457;62,55555555555556;6,900000095367432;93;680,3333333333334;1247,4444444444443;"2021-03-21 06:30:05"
488738;13,44308385848999;69,30449676513672;134,7;6,300000190734863;93;677,5;1245,3;"2021-03-21 06:40:04"
488790;13,407301330566407;69,2802345275879;186,7;6,300000190734863;92;686,6;1259,9;"2021-03-21 06:50:06"
488842;13,46177625656128;69,25413818359375;374,8;6,300000190734863;92;676,9;1246;"2021-03-21 07:00:06"
488894;13,58197053273519;69,11353386773004;711,3333333333334;6,5;88;668,4444444444445;1239,2222222222222;"2021-03-21 07:10:06"
488941;13,772068309783936;68,85313415527344;948,4;6,5;85;679,8;1254,9;"2021-03-21 07:20:04"
488993;13,958457374572754;68,59723815917968;1273,1;6,5;85;677,6;1250,3;"2021-03-21 07:30:05"
489045;14,221751689910889;68,35187454223633;1476,2;6,5;82;673,6;1254;"2021-03-21 07:40:04"
489097;14,451607704162598;68,17425960964627;1734,7777777777778;6,599999904632568;80;680,6666666666666;1273,888888888889;"2021-03-21 07:50:03"
489144;14,779850292205811;67,76455230712891;2175,5;6,599999904632568;80;712,1;1306;"2021-03-21 08:00:05"
489196;15,219653701782226;67,4131362915039;3225,4;6,800000190734863;80;707,8;1312;"2021-03-21 08:10:04"
489248;15,802052116394043;66,94209060668945;3566,5;6,800000190734863;80;829,6;1378,5;"2021-03-21 08:20:04"
489300;16,448123508029514;66,13870493570964;4721,333333333333;6,800000190734863;80;957,3333333333334;1428,3333333333333;"2021-03-21 08:30:06"
489347;16,707293891906737;65,54985809326172;3172,1;6,900000095367432;81;1076,1;1464,5;"2021-03-21 08:40:03"
489399;16,58258972167969;65,23659057617188;3030,7;7,099999904632568;82;1003,5;1422,8;"2021-03-21 08:50:04"
489451;16,55561923980713;65,02693176269531;2807,1;7,099999904632568;82;990,8;1414,4;"2021-03-21 09:00:07"
489503;16,510431077745224;64,77488793267145;3472,3333333333335;7;83;1001;1414,5555555555557;"2021-03-21 09:10:05"
489550;17,056572723388673;63,83291320800781;5159;7,099999904632568;82;1078,6;1455,6;"2021-03-21 09:20:04"
489602;17,07526512145996;63,65163726806641;3321,5;7,099999904632568;82;1087,3;1450,5;"2021-03-21 09:30:05"
489654;17,199435234069824;63,27840003967285;4639,7;7,199999809265137;80;1064,7;1447,8;"2021-03-21 09:40:04"
489706;17,696353700425888;62,55096986558702;5758,777777777777;7,199999809265137;80;1129,888888888889;1482,3333333333333;"2021-03-21 09:50:03"
489753;17,912680435180665;62,32776374816895;4975,3;7,400000095367432;78;1133,8;1481,5;"2021-03-21 10:00:06"
489805;18,23311996459961;61,974670028686525;6234,2;7,300000190734863;78;1145;1493,4;"2021-03-21 10:10:04"
489857;18,792286682128907;61,306935501098636;5919,3;7,400000095367432;76;1203,4;1525,2;"2021-03-21 10:20:03"
489909;18,793859269883896;61,272772471110024;5802,222222222223;7,400000095367432;76;1171,5555555555557;1509,2222222222222;"2021-03-21 10:30:05"
489956;19,470282745361327;60,29404182434082;7858,2;7,599999904632568;72;1233,7;1545,4;"2021-03-21 10:40:04"
490008;20,04173355102539;59,969482421875;7727,3;7,599999904632568;67;1274,1;1589,3;"2021-03-21 10:50:05"
490060;20,466315841674806;59,501334762573244;7114,8;7,599999904632568;67;1299;1631,8;"2021-03-21 11:00:08"
490112;20,40970442030165;59,14735963609483;6415,777777777777;7,5;66;1293,2222222222222;1597,4444444444443;"2021-03-21 11:10:04"
490159;20,403829765319824;58,648355865478514;6893;7,599999904632568;67;1276,2;1570,3;"2021-03-21 11:20:04"
